都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考,最終確認日
130001,366,東京都,,公衆電話（中央区八丁堀2-14-1）,,,東京都中央区八丁堀2-14-1,,35.677121,139.776645,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,367,東京都,,公衆電話（中央区八丁堀2-25-10）,,,東京都中央区八丁堀2-25-10,,35.676065,139.777889,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,368,東京都,,公衆電話（中央区八丁堀4-1-1）,,,東京都中央区八丁堀4-1-1,,35.674677,139.773086,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,369,東京都,,公衆電話（中央区明石町1-15）,,,東京都中央区明石町1-15,,35.668459,139.776712,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,370,東京都,,公衆電話（中央区明石町12-1）,,,東京都中央区明石町12-1,,35.666853,139.776303,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,371,東京都,,公衆電話（調布市上石原1-37）,,,東京都調布市上石原1-37,,35.658107,139.5316,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,372,東京都,,公衆電話（調布市飛田給1-25）,,,東京都調布市飛田給1-25,,35.661756,139.522937,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,373,東京都,,公衆電話（品川区上大崎1-22-15）,,,東京都品川区上大崎1-22-15,,35.63291,139.720603,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,374,東京都,,公衆電話（品川区上大崎2-13）,,,東京都品川区上大崎2-13,,35.634355,139.718276,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,375,東京都,,公衆電話（品川区上大崎2-13-20）,,,東京都品川区上大崎2-13-20,,35.635196,139.718836,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,376,東京都,,公衆電話（品川区上大崎2-27-2）,,,東京都品川区上大崎2-27-2,,35.634639,139.71496,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,377,東京都,,公衆電話（品川区上大崎3-5-2）,,,東京都品川区上大崎3-5-2,,35.634399,139.719013,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,378,東京都,,公衆電話（品川区上大崎3-8-4）,,,東京都品川区上大崎3-8-4,,35.63236,139.720382,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,379,東京都,,公衆電話（品川区西五反田1-30-9）,,,東京都品川区西五反田1-30-9,,35.624846,139.721712,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,380,東京都,,公衆電話（品川区西五反田8-8-18）,,,東京都品川区西五反田8-8-18,,35.621696,139.720432,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,381,東京都,,公衆電話（品川区大崎1-11）No.1,,,東京都品川区大崎1-11,,35.61879,139.729727,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,382,東京都,,公衆電話（品川区大崎1-11）No.2,,,東京都品川区大崎1-11,,35.618259,139.731474,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,383,東京都,,公衆電話（品川区東五反田1-10）,,,東京都品川区東五反田1-10,,35.628069,139.725729,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,384,東京都,,公衆電話（品川区東五反田5-25-19）,,,東京都品川区東五反田5-25-19,,35.627519,139.724509,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,385,東京都,,公衆電話（品川区南大井1-8-1）,,,東京都品川区南大井1-8-1,,35.596427,139.739523,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,386,東京都,,公衆電話（品川区北品川1-1-4）,,,東京都品川区北品川1-1-4,,35.622064,139.739086,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,387,東京都,,公衆電話（府中市紅葉丘3-41）,,,東京都府中市紅葉丘3-41,,35.677396,139.517146,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,388,東京都,,公衆電話（文京区後楽1-4-10）,,,東京都文京区後楽1-4-10,,35.703246,139.750738,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,389,東京都,,公衆電話（文京区後楽1-4-18）,,,東京都文京区後楽1-4-18,,35.703388,139.748901,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,390,東京都,,公衆電話（文京区後楽1-8）,,,東京都文京区後楽1-8,,35.704725,139.746324,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,391,東京都,,公衆電話（文京区後楽1-9-7）,,,東京都文京区後楽1-9-7,,35.703411,139.747337,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,392,東京都,,公衆電話（文京区後楽2-1-9）,,,東京都文京区後楽2-1-9,,35.70329,139.74591,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,393,東京都,,公衆電話（文京区千駄木3-37-20）,,,東京都文京区千駄木3-37-20,,35.724962,139.763232,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,394,東京都,,公衆電話（豊島区西池袋1-15-9）,,,東京都豊島区西池袋1-15-9,,35.730675,139.709746,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,395,東京都,,公衆電話（豊島区西池袋1-22-8）,,,東京都豊島区西池袋1-22-8,,35.731694,139.709745,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,396,東京都,,公衆電話（豊島区西池袋1-38-7）,,,東京都豊島区西池袋1-38-7,,35.732975,139.709487,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,397,東京都,,公衆電話（豊島区西池袋1-42-1）,,,東京都豊島区西池袋1-42-1,,35.733103,139.710648,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,398,東京都,,公衆電話（豊島区西池袋1-43-7）,,,東京都豊島区西池袋1-43-7,,35.732921,139.71092,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,399,東京都,,公衆電話（豊島区西池袋2-38-8）,,,東京都豊島区西池袋2-38-8,,35.727999,139.707302,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,400,東京都,,公衆電話（豊島区西池袋3-20-1）,,,東京都豊島区西池袋3-20-1,,35.730596,139.70593,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,401,東京都,,公衆電話（豊島区西池袋5-11-12）,,,東京都豊島区西池袋5-11-12,,35.732608,139.704311,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,402,東京都,,公衆電話（豊島区西池袋5-4-7）,,,東京都豊島区西池袋5-4-7,,35.731973,139.705796,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,403,東京都,,公衆電話（豊島区池袋2-1-1）,,,東京都豊島区池袋2-1-1,,35.731936,139.708412,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,404,東京都,,公衆電話（豊島区池袋2-19-2）,,,東京都豊島区池袋2-19-2,,35.732319,139.705481,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,405,東京都,,公衆電話（豊島区池袋2-38-1）,,,東京都豊島区池袋2-38-1,,35.733043,139.708043,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,406,東京都,,公衆電話（豊島区池袋2-43-1）,,,東京都豊島区池袋2-43-1,,35.733174,139.710263,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,407,東京都,,公衆電話（豊島区池袋2-48-3）,,,東京都豊島区池袋2-48-3,,35.733287,139.711449,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,408,東京都,,公衆電話（豊島区池袋2-61-7）,,,東京都豊島区池袋2-61-7,,35.735159,139.709682,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,409,東京都,,公衆電話（豊島区東池袋1-11-11）,,,東京都豊島区東池袋1-11-11,,35.729661,139.714481,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,410,東京都,,公衆電話（豊島区東池袋1-1-2）,,,東京都豊島区東池袋1-1-2,,35.729711,139.713291,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,411,東京都,,公衆電話（豊島区東池袋1-13-6）,,,東京都豊島区東池袋1-13-6,,35.729736,139.715077,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,412,東京都,,公衆電話（豊島区東池袋1-1-4）,,,東京都豊島区東池袋1-1-4,,35.729821,139.713145,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,413,東京都,,公衆電話（豊島区東池袋1-1-4）No.2,,,東京都豊島区東池袋1-1-4,,35.730061,139.71289,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,414,東京都,,公衆電話（豊島区東池袋1-17-10）,,,東京都豊島区東池袋1-17-10,,35.732335,139.714852,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,415,東京都,,公衆電話（豊島区東池袋1-2-1）,,,東京都豊島区東池袋1-2-1,,35.729506,139.71363,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,416,東京都,,公衆電話（豊島区東池袋1-25-5）,,,東京都豊島区東池袋1-25-5,,35.728131,139.715777,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,417,東京都,,公衆電話（豊島区東池袋1-7-2）,,,東京都豊島区東池袋1-7-2,,35.731392,139.714098,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,418,東京都,,公衆電話（豊島区東池袋3-5-13）,,,東京都豊島区東池袋3-5-13,,35.731603,139.717581,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,419,東京都,,公衆電話（豊島区東池袋4-22-1）,,,東京都豊島区東池袋4-22-1,,35.727859,139.718777,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,420,東京都,,公衆電話（豊島区東池袋4-26-14）,,,東京都豊島区東池袋4-26-14,,35.728447,139.718663,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,421,東京都,,公衆電話（豊島区東池袋4-6-5）,,,東京都豊島区東池袋4-6-5,,35.726864,139.717879,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,422,東京都,,公衆電話（豊島区東池袋4-6-5）No.2,,,東京都豊島区東池袋4-6-5,,35.726855,139.717866,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,423,東京都,,公衆電話（豊島区南池袋1-11-22）,,,東京都豊島区南池袋1-11-22,,35.72504,139.711205,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,424,東京都,,公衆電話（豊島区南池袋1-16-18）,,,東京都豊島区南池袋1-16-18,,35.72645,139.711589,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,425,東京都,,公衆電話（豊島区南池袋1-28）No.1,,,東京都豊島区南池袋1-28,,35.730028,139.712321,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,426,東京都,,公衆電話（豊島区南池袋1-28）No.2,,,東京都豊島区南池袋1-28,,35.730028,139.712321,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,427,東京都,,公衆電話（豊島区南池袋1-28）No.3,,,東京都豊島区南池袋1-28,,35.730028,139.712321,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,428,東京都,,公衆電話（豊島区南池袋1-28-1）,,,東京都豊島区南池袋1-28-1,,35.730024,139.712247,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,429,東京都,,公衆電話（豊島区南池袋2-30-11）,,,東京都豊島区南池袋2-30-11,,35.727459,139.716387,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,430,東京都,,公衆電話（豊島区南池袋3-12）,,,東京都豊島区南池袋3-12,,35.725215,139.711453,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,431,東京都,,公衆電話（豊島区南池袋3-7-1）,,,東京都豊島区南池袋3-7-1,,35.723435,139.711858,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,432,東京都,,公衆電話（北区赤羽西1-5）No.1,,,東京都北区赤羽西1-5,,35.778119,139.719994,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,433,東京都,,公衆電話（北区赤羽西1-5）No.2,,,東京都北区赤羽西1-5,,35.778119,139.719994,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,434,東京都,,公衆電話（北区赤羽西1-5）No.3,,,東京都北区赤羽西1-5,,35.777808,139.720292,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,435,東京都,,公衆電話（北区赤羽西1-5）No.4,,,東京都北区赤羽西1-5,,35.777808,139.720292,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,436,東京都,,公衆電話（北区赤羽西1-6-1）,,,東京都北区赤羽西1-6-1,,35.777793,139.719855,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,437,東京都,,公衆電話（墨田区押上1-15-6）,,,東京都墨田区押上1-15-6,,35.711266,139.815155,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,438,東京都,,公衆電話（墨田区押上1-16-8）,,,東京都墨田区押上1-16-8,,35.711585,139.815461,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,439,東京都,,公衆電話（墨田区押上1-19-2）,,,東京都墨田区押上1-19-2,,35.711713,139.815859,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,440,東京都,,公衆電話（墨田区押上1-51-3）,,,東京都墨田区押上1-51-3,,35.709165,139.818372,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,441,東京都,,公衆電話（墨田区押上2-13-8）,,,東京都墨田区押上2-13-8,,35.713434,139.813048,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,442,東京都,,公衆電話（墨田区横綱1-3-22）,,,東京都墨田区横綱1-3-22,,35.695985,139.791961,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,443,東京都,,公衆電話（墨田区横綱1-6-1）,,,東京都墨田区横綱1-6-1,,35.698045,139.797223,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,444,東京都,,公衆電話（墨田区横川1-15-2）,,,東京都墨田区横川1-15-2,,35.704297,139.809148,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,445,東京都,,公衆電話（墨田区横川4-6-6）,,,東京都墨田区横川4-6-6,,35.703704,139.815371,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,446,東京都,,公衆電話（墨田区横網1-3-27）No.1,,,東京都墨田区横網1-3-27,,35.696252,139.791919,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,447,東京都,,公衆電話（墨田区横網1-3-27）No.2,,,東京都墨田区横網1-3-27,,35.696252,139.791919,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,448,東京都,,公衆電話（墨田区横網2-3-18）,,,東京都墨田区横網2-3-18,,35.699926,139.797044,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,449,東京都,,公衆電話（墨田区亀沢1-7-7）,,,東京都墨田区亀沢1-7-7,,35.696656,139.797591,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,450,東京都,,公衆電話（墨田区業平1-13-6）,,,東京都墨田区業平1-13-6,,35.708714,139.809219,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,451,東京都,,公衆電話（墨田区業平1-18-12）,,,東京都墨田区業平1-18-12,,35.708948,139.808963,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,452,東京都,,公衆電話（墨田区業平2-15-5）,,,東京都墨田区業平2-15-5,,35.708817,139.811266,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,453,東京都,,公衆電話（墨田区業平2-16-11）,,,東京都墨田区業平2-16-11,,35.709043,139.811156,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,454,東京都,,公衆電話（墨田区業平2-3）,,,東京都墨田区業平2-3,,35.706335,139.812078,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,455,東京都,,公衆電話（墨田区業平3-13-5）,,,東京都墨田区業平3-13-5,,35.708899,139.812884,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,456,東京都,,公衆電話（墨田区業平3-15-9）,,,東京都墨田区業平3-15-9,,35.709141,139.81277,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,457,東京都,,公衆電話（墨田区吾妻橋1-11-9）,,,東京都墨田区吾妻橋1-11-9,,35.707938,139.798847,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,458,東京都,,公衆電話（墨田区吾妻橋3-7-1）,,,東京都墨田区吾妻橋3-7-1,,35.708753,139.804693,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,459,東京都,,公衆電話（墨田区向島3-12-15）,,,東京都墨田区向島3-12-15,,35.712503,139.806689,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,460,東京都,,公衆電話（墨田区向島4-2-2）,,,東京都墨田区向島4-2-2,,35.71621,139.810917,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,461,東京都,,公衆電話（墨田区石原1-24-5）,,,東京都墨田区石原1-24-5,,35.700221,139.798421,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,462,東京都,,公衆電話（墨田区東駒形1-6-4）,,,東京都墨田区東駒形1-6-4,,35.705354,139.797708,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,463,東京都,,公衆電話（墨田区本所1-33-12）,,,東京都墨田区本所1-33-12,,35.704416,139.797097,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,464,東京都,,公衆電話（墨田区両国2-19-13）,,,東京都墨田区両国2-19-13,,35.695598,139.791993,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,465,東京都,,公衆電話（目黒区下目黒1-6-20）,,,東京都目黒区下目黒1-6-20,,35.634037,139.711414,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,466,東京都,,公衆電話（目黒区下目黒2-17-15）,,,東京都目黒区下目黒2-17-15,,35.630437,139.711122,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,467,東京都,,公衆電話（目黒区下目黒2-21-19）,,,東京都目黒区下目黒2-21-19,,35.632215,139.708894,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,468,東京都,,公衆電話（目黒区下目黒2-24）,,,東京都目黒区下目黒2-24,,35.629815,139.711081,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,469,東京都,,公衆電話（目黒区下目黒3-1-23）,,,東京都目黒区下目黒3-1-23,,35.632246,139.707737,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,470,東京都,,公衆電話（目黒区下目黒3-1-3）,,,東京都目黒区下目黒3-1-3,,35.63196,139.70867,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,471,東京都,,公衆電話（目黒区目黒3-9-7）,,,東京都目黒区目黒3-9-7,,35.632484,139.707733,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,472,東京都,,公衆電話No.1（渋谷区代々木1-34）,,,東京都渋谷区代々木1-34,,35.683016,139.701828,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,473,東京都,,公衆電話No.1（新宿区神楽河岸1）,,,東京都新宿区神楽河岸1,,35.701132,139.7433253,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,474,東京都,,公衆電話No.1（新宿区西新宿1-14-9）,,,東京都新宿区西新宿1-14-9,,35.688559,139.696635,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,475,東京都,,公衆電話No.1（新宿区西新宿1-24）,,,東京都新宿区西新宿1-24,,35.690483,139.696219,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,476,東京都,,公衆電話No.1（新宿区西新宿1-8）,,,東京都新宿区西新宿1-8,,35.691017,139.697085,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,477,東京都,,公衆電話No.2（渋谷区代々木1-34）,,,東京都渋谷区代々木1-34,,35.683019,139.701829,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,478,東京都,,公衆電話No.2（新宿区神楽河岸1）,,,東京都新宿区神楽河岸1,,35.700277,139.743189,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,479,東京都,,公衆電話No.2（新宿区西新宿1-14-9）,,,東京都新宿区西新宿1-14-9,,35.688556,139.696635,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,480,東京都,,公衆電話No.2（新宿区西新宿1-24）,,,東京都新宿区西新宿1-24,,35.690486,139.696219,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,481,東京都,,公衆電話No.2（新宿区西新宿1-8）,,,東京都新宿区西新宿1-8,,35.691017,139.697088,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,482,東京都,,公衆電話No.3（新宿区西新宿1-8）,,,東京都新宿区西新宿1-8,,35.690434,139.696479,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,483,東京都,,公衆電話No.4（新宿区西新宿1-8）,,,東京都新宿区西新宿1-8,,35.690437,139.696479,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,484,東京都,,観光案内標識（江東区亀戸3-36）,,,東京都江東区亀戸3-36,,35.707485,139.819362,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,485,東京都,,観光案内標識（江東区青海1-2）,,,東京都江東区青海1-2,,35.626891,139.778457,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,486,東京都,,観光案内標識（江東区青海1-5）,,,東京都江東区青海1-5,,35.624656,139.781563,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,487,東京都,,観光案内標識（江東区青海2-2）,,,東京都江東区青海2-2,,35.622689,139.778379,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
